date,code,short_volume,short_value,short_ratio,updated_at
2026-02-09,060370,27498.0,785084500.0,16.04,2026-02-10T03:54:26.758989
2026-02-09,064350,91167.0,19282277000.0,17.02,2026-02-10T03:54:29.607438
2026-02-09,064400,25208.0,1755776050.0,2.39,2026-02-10T03:54:31.110640
2026-02-09,064760,22657.0,4923977750.0,33.62,2026-02-10T03:54:32.314124
2026-02-09,065350,17395.0,1294114400.0,8.66,2026-02-10T03:54:33.613998
2026-02-09,066570,149240.0,15217738550.0,16.6,2026-02-10T03:54:36.812113
2026-02-09,067160,9692.0,674796900.0,14.48,2026-02-10T03:54:38.255839
2026-02-09,067310,91097.0,3175101175.0,8.43,2026-02-10T03:54:39.527981
2026-02-09,068270,52096.0,11985223500.0,3.25,2026-02-10T03:54:40.474267
2026-02-09,068760,3712.0,263349500.0,2.05,2026-02-10T03:54:41.686080
2026-02-09,071050,19615.0,4376934500.0,6.71,2026-02-10T03:54:42.664839
2026-02-09,074600,15981.0,480675350.0,3.23,2026-02-10T03:54:43.921735
2026-02-09,078160,22199.0,521752000.0,5.53,2026-02-10T03:54:45.379591
2026-02-09,078600,13573.0,1179046950.0,0.59,2026-02-10T03:54:46.624938
2026-02-09,078930,17563.0,1262093950.0,6.02,2026-02-10T03:54:48.129347
2026-02-09,079550,9704.0,4341632000.0,10.22,2026-02-10T03:54:50.222764
2026-02-09,080220,53055.0,2480909950.0,0.93,2026-02-10T03:54:51.509253
2026-02-09,082270,12639.0,529722150.0,6.15,2026-02-10T03:54:52.649134
2026-02-09,082920,9792.0,205768200.0,1.73,2026-02-10T03:54:54.124843
2026-02-09,083650,20687.0,1595747750.0,4.16,2026-02-10T03:54:55.839783
2026-02-09,084370,32323.0,3390807900.0,17.58,2026-02-10T03:54:57.908776
2026-02-09,085660,40881.0,842033100.0,4.76,2026-02-10T03:55:00.008980
2026-02-09,086280,16627.0,4019146500.0,6.31,2026-02-10T03:55:02.009800
2026-02-09,086450,25882.0,461045260.0,13.36,2026-02-10T03:55:03.106468
2026-02-09,086520,116003.0,18343549700.0,3.14,2026-02-10T03:55:04.105971
2026-02-09,086790,64604.0,7672901850.0,6.81,2026-02-10T03:55:05.707941
2026-02-09,086900,3835.0,499090400.0,13.44,2026-02-10T03:55:07.210604
2026-02-09,087010,30932.0,8107954500.0,19.22,2026-02-10T03:55:08.223361
2026-02-09,089030,46211.0,2103749275.0,8.01,2026-02-10T03:55:13.711856
2026-02-09,090430,37000.0,6013002750.0,1.52,2026-02-10T03:55:16.409843
2026-02-09,090710,38001.0,537545080.0,0.44,2026-02-10T03:55:18.225873
2026-02-09,095340,53374.0,9049857950.0,14.32,2026-02-10T03:55:19.308702
2026-02-09,095610,13863.0,976187300.0,3.37,2026-02-10T03:55:20.328048
2026-02-09,096530,14318.0,384625150.0,6.16,2026-02-10T03:55:24.407322
2026-02-09,096770,36901.0,4031916700.0,11.88,2026-02-10T03:55:26.109034
2026-02-09,098460,58781.0,1966905425.0,3.69,2026-02-10T03:55:31.111891
2026-02-09,099320,14498.0,2887873400.0,3.05,2026-02-10T03:55:32.508898
2026-02-09,100790,5466.0,137360925.0,0.14,2026-02-10T03:55:33.609897
2026-02-09,101490,41099.0,3822295000.0,12.64,2026-02-10T03:55:34.810700
2026-02-09,102710,8314.0,490489600.0,5.07,2026-02-10T03:55:35.949499
2026-02-09,102940,433.0,28425300.0,1.32,2026-02-10T03:55:37.508861
2026-02-09,105560,40491.0,6122050750.0,2.43,2026-02-10T03:55:39.820175
2026-02-09,108490,10209.0,2833216500.0,4.56,2026-02-10T03:55:41.208743
2026-02-09,112040,14019.0,413779700.0,9.95,2026-02-10T03:55:42.185707
2026-02-09,115180,3551.0,121064250.0,2.65,2026-02-10T03:55:44.309176
2026-02-09,121600,8572.0,622556550.0,1.92,2026-02-10T03:55:45.509560
2026-02-09,122870,14486.0,1062215000.0,4.71,2026-02-10T03:55:49.277425
2026-02-09,124500,24759.0,1200863600.0,10.9,2026-02-10T03:55:50.512682
2026-02-09,126340,4696.0,543626900.0,4.08,2026-02-10T03:55:51.918089
2026-02-09,127120,7717.0,223854600.0,2.65,2026-02-10T03:55:53.232517
2026-02-09,128940,7964.0,4408914500.0,4.83,2026-02-10T03:55:54.358406
2026-02-09,131290,2597.0,235910200.0,1.41,2026-02-10T03:55:55.583018
2026-02-09,131970,23387.0,1496021650.0,10.76,2026-02-10T03:55:56.528105
2026-02-09,137400,25733.0,1372521750.0,4.22,2026-02-10T03:55:57.498177
2026-02-09,138040,46695.0,5683520100.0,15.97,2026-02-10T03:55:58.515863
2026-02-09,138930,255155.0,4975867150.0,17.32,2026-02-10T03:55:59.424127
2026-02-09,140410,20598.0,2987423200.0,14.18,2026-02-10T03:56:02.875223
2026-02-09,140860,8349.0,2145680500.0,20.37,2026-02-10T03:56:06.805744
2026-02-09,141080,19345.0,3401640850.0,4.98,2026-02-10T03:56:07.950423
2026-02-09,145020,2674.0,662664500.0,5.77,2026-02-10T03:56:08.872131
2026-02-09,160190,2261.0,153396400.0,2.64,2026-02-10T03:56:13.008881
2026-02-09,166090,10304.0,653603400.0,5.3,2026-02-10T03:56:21.307794
2026-02-09,171090,2340.0,231797000.0,0.72,2026-02-10T03:56:22.409688
2026-02-09,174900,4689.0,289685750.0,2.11,2026-02-10T03:56:23.609527
2026-02-09,178320,45014.0,1588547100.0,1.81,2026-02-10T03:56:24.610512
2026-02-09,180640,15223.0,1764751500.0,17.1,2026-02-10T03:56:26.009680
2026-02-09,183300,9949.0,1132744900.0,10.57,2026-02-10T03:56:27.345329
2026-02-09,189300,39627.0,4746962550.0,6.74,2026-02-10T03:56:28.438218
2026-02-09,195940,3053.0,164389200.0,1.54,2026-02-10T03:56:29.509617
2026-02-09,196170,66584.0,25336565500.0,16.15,2026-02-10T03:56:30.649406
2026-02-09,204270,16045.0,378603750.0,4.31,2026-02-10T03:56:34.111037
2026-02-09,207940,5857.0,9917693500.0,10.24,2026-02-10T03:56:37.591534
2026-02-09,213420,25037.0,1027034950.0,3.87,2026-02-10T03:56:38.510773
2026-02-09,214150,13860.0,938079100.0,6.1,2026-02-10T03:56:43.211669
2026-02-09,214370,5108.0,577017900.0,2.36,2026-02-10T03:56:44.517072
2026-02-09,214430,3574.0,416572400.0,4.54,2026-02-10T03:56:46.138234
2026-02-09,214450,16082.0,5334137250.0,6.25,2026-02-10T03:56:47.413910
2026-02-09,218410,23176.0,1124276100.0,5.19,2026-02-10T03:56:48.437502
2026-02-09,222080,39380.0,511179620.0,3.04,2026-02-10T03:56:49.467234
2026-02-09,222800,67614.0,3673678800.0,13.22,2026-02-10T03:56:51.738934
2026-02-09,225570,31091.0,388799910.0,12.34,2026-02-10T03:56:53.039193
2026-02-09,226950,16473.0,2120830550.0,5.73,2026-02-10T03:56:54.517920
2026-02-09,232140,90381.0,1935657800.0,2.18,2026-02-10T03:56:57.315099
2026-02-09,237690,11762.0,1847613600.0,3.57,2026-02-10T03:56:59.132677
2026-02-09,240810,37001.0,4200822350.0,7.57,2026-02-10T03:57:00.881987
2026-02-09,241560,104095.0,6350187900.0,37.26,2026-02-10T03:57:02.063278
2026-02-09,241710,10831.0,1091338000.0,13.54,2026-02-10T03:57:03.210012
2026-02-09,247540,53857.0,10896328550.0,5.99,2026-02-10T03:57:04.408078
2026-02-09,253450,8403.0,393751800.0,7.72,2026-02-10T03:57:05.564095
2026-02-09,257720,86319.0,3807901350.0,9.29,2026-02-10T03:57:06.461195
2026-02-09,259960,24444.0,5801668500.0,13.2,2026-02-10T03:57:07.838212
2026-02-09,263750,60091.0,3211189800.0,17.04,2026-02-10T03:57:09.008577
2026-02-09,267250,9060.0,2217315500.0,5.58,2026-02-10T03:57:11.309575
2026-02-09,267260,9935.0,9132700000.0,3.25,2026-02-10T03:57:12.910345
2026-02-09,267270,19553.0,2403795400.0,2.49,2026-02-10T03:57:14.029927
2026-02-09,272210,213597.0,22379586050.0,11.06,2026-02-10T03:57:15.833022
2026-02-09,272290,39287.0,1657012950.0,2.43,2026-02-10T03:57:17.107442
2026-02-09,277810,5865.0,4028968000.0,3.53,2026-02-10T03:57:18.217284
2026-02-09,278470,12440.0,3325273250.0,3.34,2026-02-10T03:57:19.919755
2026-02-09,281740,41788.0,996723250.0,4.83,2026-02-10T03:57:22.232281
2026-02-09,290650,15163.0,1336604200.0,5.42,2026-02-10T03:57:23.512497
2026-02-09,293490,36719.0,575564845.0,19.8,2026-02-10T03:57:24.461762
2026-02-09,295310,4764.0,422796100.0,1.03,2026-02-10T03:57:25.709360
2026-02-09,298040,3505.0,8357732000.0,5.49,2026-02-10T03:57:27.115246
2026-02-09,298380,26506.0,4975131650.0,2.92,2026-02-10T03:57:28.745671
2026-02-09,307950,4282.0,1809934250.0,2.72,2026-02-10T03:57:30.708964
2026-02-09,310210,7360.0,1614876000.0,9.08,2026-02-10T03:57:31.907080
2026-02-09,316140,207196.0,7175825725.0,7.02,2026-02-10T03:57:33.186924
2026-02-09,319400,17910.0,547938700.0,0.63,2026-02-10T03:57:34.217382
2026-02-09,319660,40344.0,2331272100.0,14.56,2026-02-10T03:57:35.254403
2026-02-09,323280,19101.0,1455315800.0,5.17,2026-02-10T03:57:36.543339
2026-02-09,323410,203897.0,5430841175.0,7.31,2026-02-10T03:57:38.008559
2026-02-09,326030,21070.0,2306095150.0,7.71,2026-02-10T03:57:41.835372
2026-02-09,328130,4455.0,188269925.0,1.21,2026-02-10T03:57:42.826828
2026-02-09,329180,20900.0,11389712000.0,10.08,2026-02-10T03:57:44.009916
2026-02-09,347700,4635.0,175811550.0,0.14,2026-02-10T03:57:45.009463
2026-02-09,347850,33810.0,2733245500.0,5.62,2026-02-10T03:57:49.415065
2026-02-09,348210,9488.0,782899500.0,12.31,2026-02-10T03:57:50.511204
2026-02-09,348340,8112.0,745195850.0,0.98,2026-02-10T03:57:51.908879
2026-02-09,348370,15109.0,1231187400.0,5.53,2026-02-10T03:57:53.610492
2026-02-09,352820,15230.0,5696978500.0,4.41,2026-02-10T03:57:54.608928
2026-02-09,357780,9735.0,4132585500.0,15.06,2026-02-10T03:57:55.960054
2026-02-09,358570,62505.0,930472335.0,7.44,2026-02-10T03:57:57.107430
2026-02-09,373220,57473.0,22560097250.0,24.98,2026-02-10T03:57:58.328991
2026-02-09,376300,22778.0,962215100.0,6.99,2026-02-10T03:57:59.446877
2026-02-09,376900,12180.0,661443500.0,5.17,2026-02-10T03:58:00.856648
2026-02-09,377300,106329.0,6846637500.0,9.47,2026-02-10T03:58:02.548345
2026-02-09,388210,4735.0,629893000.0,4.34,2026-02-10T03:58:04.307494
2026-02-09,388720,3146.0,371728550.0,3.01,2026-02-10T03:58:05.708229
2026-02-09,389470,721.0,50163200.0,1.05,2026-02-10T03:58:06.821511
2026-02-09,397030,15330.0,911224700.0,6.34,2026-02-10T03:58:08.105759
2026-02-09,402340,37084.0,21044668000.0,4.24,2026-02-10T03:58:09.332712
2026-02-09,403870,475666.0,21983584875.0,23.59,2026-02-10T03:58:10.613608
2026-02-09,417200,34511.0,528642535.0,3.76,2026-02-10T03:58:12.208830
2026-02-09,437730,7091.0,398888300.0,3.46,2026-02-10T03:58:13.412610
2026-02-09,440110,26855.0,1318878975.0,1.18,2026-02-10T03:58:14.611781
2026-02-09,443060,7536.0,1264590900.0,4.75,2026-02-10T03:58:16.012506
2026-02-09,445680,2669.0,319538600.0,3.08,2026-02-10T03:58:16.955203
2026-02-09,454910,17350.0,1795264600.0,7.37,2026-02-10T03:58:18.408024
2026-02-09,456160,3278.0,274910200.0,0.62,2026-02-10T03:58:20.221260
2026-02-09,458870,523.0,82739900.0,0.87,2026-02-10T03:58:21.836385
2026-02-09,466100,6495.0,433984800.0,1.87,2026-02-10T03:58:23.563801
2026-02-09,468530,1572.0,116307300.0,1.53,2026-02-10T03:58:24.845501
2026-02-09,475830,1812.0,200154550.0,1.23,2026-02-10T03:58:25.829068
2026-02-09,476830,288.0,37983600.0,0.19,2026-02-10T03:58:27.078942
2026-02-09,486990,4407.0,170082600.0,1.81,2026-02-10T03:58:28.132363
2026-02-09,490470,1185.0,33320400.0,0.15,2026-02-10T03:58:29.074601
2026-02-09,491000,777.0,61265700.0,0.1,2026-02-10T03:58:30.284793
2026-02-09,950160,3350.0,324702800.0,1.15,2026-02-10T03:58:33.679732
2026-02-10,035420,0.0,0.0,0.0,2026-02-10T04:40:58.823000
2026-02-10,035760,0.0,0.0,0.0,2026-02-10T04:41:01.608863
2026-02-10,035900,0.0,0.0,0.0,2026-02-10T04:41:03.208946
2026-02-10,036810,0.0,0.0,0.0,2026-02-10T04:41:05.683619
2026-02-10,036830,0.0,0.0,0.0,2026-02-10T04:41:06.809843
2026-02-10,036930,0.0,0.0,0.0,2026-02-10T04:51:13.241989
2026-02-10,038500,0.0,0.0,0.0,2026-02-10T04:51:14.545163
2026-02-10,039200,0.0,0.0,0.0,2026-02-10T04:51:18.308238
2026-02-10,041510,0.0,0.0,0.0,2026-02-10T04:51:23.276927
2026-02-10,042000,0.0,0.0,0.0,2026-02-10T04:51:24.511508
2026-02-10,042660,0.0,0.0,0.0,2026-02-10T04:51:25.484737
2026-02-10,043260,0.0,0.0,0.0,2026-02-10T04:51:27.389245
2026-02-10,048410,0.0,0.0,0.0,2026-02-10T04:51:33.231069
2026-02-10,052400,0.0,0.0,0.0,2026-02-10T04:51:35.622909
2026-02-10,055550,0.0,0.0,0.0,2026-02-10T04:51:38.113973
2026-02-10,056080,0.0,0.0,0.0,2026-02-10T04:51:45.308226
2026-02-10,056190,0.0,0.0,0.0,2026-02-10T04:51:46.207613
2026-02-10,058610,0.0,0.0,0.0,2026-02-10T04:51:48.670431
2026-02-10,060250,0.0,0.0,0.0,2026-02-10T04:51:49.753445
2026-02-10,060370,0.0,0.0,0.0,2026-02-10T04:51:53.263551
2026-02-10,064760,0.0,0.0,0.0,2026-02-10T04:52:00.115252
2026-02-10,065350,0.0,0.0,0.0,2026-02-10T04:52:02.966906
2026-02-10,067160,0.0,0.0,0.0,2026-02-10T04:52:07.009861
2026-02-10,067310,0.0,0.0,0.0,2026-02-10T04:52:08.110976
2026-02-10,068270,0.0,0.0,0.0,2026-02-10T04:52:10.214716
2026-02-10,068760,0.0,0.0,0.0,2026-02-10T04:52:11.660354
2026-02-10,074600,0.0,0.0,0.0,2026-02-10T04:52:14.377243
2026-02-10,078160,0.0,0.0,0.0,2026-02-10T04:52:16.018403
2026-02-10,080220,0.0,0.0,0.0,2026-02-10T04:52:27.307230
2026-02-10,082270,0.0,0.0,0.0,2026-02-10T04:52:28.689761
2026-02-10,082920,0.0,0.0,0.0,2026-02-10T04:52:29.679648
2026-02-10,083650,0.0,0.0,0.0,2026-02-10T04:52:31.194995
2026-02-10,084370,0.0,0.0,0.0,2026-02-10T04:52:32.211871
2026-02-10,085660,0.0,0.0,0.0,2026-02-10T04:52:34.507337
2026-02-10,086450,0.0,0.0,0.0,2026-02-10T05:02:45.017288
2026-02-10,086790,0.0,0.0,0.0,2026-02-10T05:02:47.609325
2026-02-10,086900,0.0,0.0,0.0,2026-02-10T05:02:48.609117
2026-02-10,089030,0.0,0.0,0.0,2026-02-10T05:02:51.509354
2026-02-10,090710,0.0,0.0,0.0,2026-02-10T05:02:53.745347
2026-02-10,095340,0.0,0.0,0.0,2026-02-10T05:02:55.343975
2026-02-10,095610,0.0,0.0,0.0,2026-02-10T05:02:56.569983
2026-02-10,096530,0.0,0.0,0.0,2026-02-10T05:02:57.904107
2026-02-10,098460,0.0,0.0,0.0,2026-02-10T05:03:08.210901
2026-02-10,099320,0.0,0.0,0.0,2026-02-10T05:03:10.211858
2026-02-10,100790,0.0,0.0,0.0,2026-02-10T05:03:14.221467
2026-02-10,101490,0.0,0.0,0.0,2026-02-10T05:03:15.623763
2026-02-10,102710,0.0,0.0,0.0,2026-02-10T05:03:16.935718
2026-02-10,102940,0.0,0.0,0.0,2026-02-10T05:03:18.037268
2026-02-10,105560,0.0,0.0,0.0,2026-02-10T05:03:20.127324
2026-02-10,112040,0.0,0.0,0.0,2026-02-10T05:03:25.241332
2026-02-10,115180,0.0,0.0,0.0,2026-02-10T05:03:26.157602
2026-02-10,121600,0.0,0.0,0.0,2026-02-10T05:03:27.329857
2026-02-10,122870,0.0,0.0,0.0,2026-02-10T05:03:28.437666
2026-02-10,124500,0.0,0.0,0.0,2026-02-10T05:03:29.474446
2026-02-10,126340,0.0,0.0,0.0,2026-02-10T05:03:30.806731
2026-02-10,127120,0.0,0.0,0.0,2026-02-10T05:03:31.732670
2026-02-10,131290,0.0,0.0,0.0,2026-02-10T05:03:34.276456
2026-02-10,131970,0.0,0.0,0.0,2026-02-10T05:03:38.276399
2026-02-10,137400,0.0,0.0,0.0,2026-02-10T05:03:39.457004
2026-02-10,140860,0.0,0.0,0.0,2026-02-10T05:03:46.355193
2026-02-10,145020,0.0,0.0,0.0,2026-02-10T05:03:48.348626
2026-02-10,160190,0.0,0.0,0.0,2026-02-10T05:03:49.660568
2026-02-10,166090,0.0,0.0,0.0,2026-02-10T05:03:53.809218
2026-02-10,171090,0.0,0.0,0.0,2026-02-10T05:03:54.748246
2026-02-10,174900,0.0,0.0,0.0,2026-02-10T05:03:56.751277
2026-02-10,178320,0.0,0.0,0.0,2026-02-10T05:03:57.965019
2026-02-10,183300,0.0,0.0,0.0,2026-02-10T05:03:59.935423
2026-02-10,189300,0.0,0.0,0.0,2026-02-10T05:04:01.409527
2026-02-10,195940,0.0,0.0,0.0,2026-02-10T05:04:02.707948
2026-02-10,204270,0.0,0.0,0.0,2026-02-10T05:04:09.742191
2026-02-10,207940,0.0,0.0,0.0,2026-02-10T05:04:11.309716
2026-02-10,213420,0.0,0.0,0.0,2026-02-10T05:04:12.749135
2026-02-10,214430,0.0,0.0,0.0,2026-02-10T05:04:17.923511
2026-02-10,214450,0.0,0.0,0.0,2026-02-10T05:04:19.727188
2026-02-10,218410,0.0,0.0,0.0,2026-02-10T05:04:22.408605
2026-02-10,222080,0.0,0.0,0.0,2026-02-10T05:14:31.511866
2026-02-10,222800,0.0,0.0,0.0,2026-02-10T05:14:36.415254
2026-02-10,226950,0.0,0.0,0.0,2026-02-10T05:14:47.709357
2026-02-10,232140,0.0,0.0,0.0,2026-02-10T05:14:48.788467
2026-02-10,237690,0.0,0.0,0.0,2026-02-10T05:14:50.163107
2026-02-10,241710,0.0,0.0,0.0,2026-02-10T05:15:00.717836
2026-02-10,253450,0.0,0.0,0.0,2026-02-10T05:15:10.521961
2026-02-10,257720,0.0,0.0,0.0,2026-02-10T05:15:12.508791
2026-02-10,263750,0.0,0.0,0.0,2026-02-10T05:15:15.508680
2026-02-10,267260,0.0,0.0,0.0,2026-02-10T05:15:17.823457
2026-02-10,272290,0.0,0.0,0.0,2026-02-10T05:15:21.713043
2026-02-10,281740,0.0,0.0,0.0,2026-02-10T05:15:26.030637
2026-02-10,290650,0.0,0.0,0.0,2026-02-10T05:15:27.542735
2026-02-10,293490,0.0,0.0,0.0,2026-02-10T05:15:28.699250
2026-02-10,295310,0.0,0.0,0.0,2026-02-10T05:15:29.914770
2026-02-10,310210,0.0,0.0,0.0,2026-02-10T05:15:35.009866
2026-02-10,319400,0.0,0.0,0.0,2026-02-10T05:15:38.209071
2026-02-10,319660,0.0,0.0,0.0,2026-02-10T05:15:40.112578
2026-02-10,323280,0.0,0.0,0.0,2026-02-10T05:15:41.122198
2026-02-10,328130,0.0,0.0,0.0,2026-02-10T05:15:45.209360
2026-02-10,329180,0.0,0.0,0.0,2026-02-10T05:15:46.808565
2026-02-10,347700,0.0,0.0,0.0,2026-02-10T05:15:48.008558
2026-02-10,347850,0.0,0.0,0.0,2026-02-10T05:15:49.007602
2026-02-10,348210,0.0,0.0,0.0,2026-02-10T05:26:03.011951
2026-02-10,348370,0.0,0.0,0.0,2026-02-10T05:26:11.618128
2026-02-10,357780,0.0,0.0,0.0,2026-02-10T05:26:18.916361
2026-02-10,358570,0.0,0.0,0.0,2026-02-10T05:26:20.010492
2026-02-10,373220,0.0,0.0,0.0,2026-02-10T05:26:21.109710
2026-02-10,376300,0.0,0.0,0.0,2026-02-10T05:26:24.008546
2026-02-10,376900,0.0,0.0,0.0,2026-02-10T05:26:25.526608
2026-02-10,388210,0.0,0.0,0.0,2026-02-10T05:26:27.958980
2026-02-10,388720,0.0,0.0,0.0,2026-02-10T05:26:29.012653
2026-02-10,389470,0.0,0.0,0.0,2026-02-10T05:26:30.378498
2026-02-10,397030,0.0,0.0,0.0,2026-02-10T05:26:31.178733
2026-02-10,402340,0.0,0.0,0.0,2026-02-10T05:26:32.418305
2026-02-10,403870,0.0,0.0,0.0,2026-02-10T05:26:33.593550
2026-02-10,417200,0.0,0.0,0.0,2026-02-10T05:26:34.807884
2026-02-10,440110,0.0,0.0,0.0,2026-02-10T05:26:37.019875
2026-02-10,445680,0.0,0.0,0.0,2026-02-10T05:26:38.813987
2026-02-10,456160,0.0,0.0,0.0,2026-02-10T05:26:47.845877
2026-02-10,458870,0.0,0.0,0.0,2026-02-10T05:26:49.008323
2026-02-10,466100,0.0,0.0,0.0,2026-02-10T05:26:50.425019
2026-02-10,468530,0.0,0.0,0.0,2026-02-10T05:26:51.864421
2026-02-10,475830,0.0,0.0,0.0,2026-02-10T05:26:56.497332
2026-02-10,486990,0.0,0.0,0.0,2026-02-10T05:26:59.331426
2026-02-10,490470,0.0,0.0,0.0,2026-02-10T05:27:00.909453
2026-02-10,491000,0.0,0.0,0.0,2026-02-10T05:27:02.241766
