date,code,credit_qty,credit_value,updated_at
2026-02-09,000100,1573993.0,16829163.0,2026-02-10T05:58:52.241870
2026-02-09,000150,183451.0,13220696.0,2026-02-10T10:13:07.308941
2026-02-09,000250,912305.0,17549219.0,2026-02-10T10:13:07.521974
2026-02-09,000270,785509.0,10547296.0,2026-02-10T10:13:07.738757
2026-02-09,000660,2888011.0,177153384.0,2026-02-10T05:58:56.109967
2026-02-09,000720,2025401.0,15536437.0,2026-02-10T10:13:08.814458
2026-02-09,000810,7896.0,354695.0,2026-02-10T10:13:09.038433
2026-02-09,000880,717991.0,6983694.0,2026-02-10T10:13:09.262185
2026-02-09,0009K0,192811.0,755018.0,2026-02-10T10:13:09.470094
2026-02-09,001040,89804.0,1450887.0,2026-02-10T10:13:09.707826
2026-02-09,001440,5744511.0,12437052.0,2026-02-10T10:13:10.153571
2026-02-09,003230,109521.0,11979737.0,2026-02-10T10:13:10.414449
2026-02-09,003380,1959762.0,2048186.0,2026-02-10T10:13:10.609683
2026-02-09,003490,3876567.0,8088303.0,2026-02-10T10:13:10.976084
2026-02-09,003550,182688.0,1385862.0,2026-02-10T10:13:11.285406
2026-02-09,003670,967508.0,20117844.0,2026-02-10T10:13:11.497842
2026-02-09,005290,1739701.0,6695475.0,2026-02-10T10:13:11.725238
2026-02-09,005380,2140167.0,85433661.0,2026-02-10T10:19:39.498521
2026-02-09,005385,125241.0,2707312.0,2026-02-10T10:19:39.842137
2026-02-09,005387,124796.0,2849618.0,2026-02-10T10:19:40.199640
2026-02-09,005490,950541.0,30347528.0,2026-02-10T10:19:40.639225
2026-02-09,005830,30511.0,330339.0,2026-02-10T10:19:40.955832
2026-02-09,005930,19121780.0,214647765.0,2026-02-10T10:19:41.389077
2026-02-09,005935,1982776.0,16386112.0,2026-02-10T10:19:41.729968
2026-02-09,005940,444510.0,878816.0,2026-02-10T10:19:42.065038
2026-02-09,006260,357791.0,6445675.0,2026-02-10T10:19:42.404298
2026-02-09,006400,1431163.0,43691260.0,2026-02-10T10:19:42.739680
2026-02-09,006730,1399690.0,1905535.0,2026-02-10T10:19:43.113794
2026-02-09,006800,5661037.0,18314092.0,2026-02-10T10:19:43.458017
2026-02-09,007390,256222.0,431414.0,2026-02-10T10:19:43.785239
2026-02-09,007660,1529217.0,14701849.0,2026-02-10T10:19:44.199218
2026-02-09,009150,690518.0,15334585.0,2026-02-10T10:19:44.520851
2026-02-09,009520,1536071.0,2679637.0,2026-02-10T10:19:45.107121
2026-02-09,009540,324951.0,11756956.0,2026-02-10T10:19:45.610420
2026-02-09,009830,5989009.0,17639696.0,2026-02-10T10:19:46.036074
2026-02-09,010120,173171.0,7158313.0,2026-02-10T10:19:46.400741
2026-02-09,010130,32073.0,4619512.0,2026-02-10T10:19:46.719555
2026-02-09,010140,11321938.0,24817011.0,2026-02-10T10:19:47.424312
2026-02-09,010950,228732.0,1674461.0,2026-02-10T10:19:47.740233
2026-02-09,011200,4552167.0,8769027.0,2026-02-10T10:19:48.161055
2026-02-09,012330,311219.0,10995356.0,2026-02-10T10:19:48.574185
2026-02-09,012450,133193.0,11869866.0,2026-02-10T10:19:48.931430
2026-02-09,0126Z0,202545.0,10500071.0,2026-02-10T10:19:49.234609
2026-02-09,014620,528474.0,1404126.0,2026-02-10T10:19:49.660909
2026-02-09,015760,4224451.0,18985027.0,2026-02-10T10:19:50.012303
2026-02-09,016360,423243.0,2994594.0,2026-02-10T10:19:50.345663
2026-02-09,017670,515571.0,2965566.0,2026-02-10T10:19:50.692669
2026-02-09,018260,251892.0,4008830.0,2026-02-10T10:19:51.010241
2026-02-09,021240,111631.0,810152.0,2026-02-10T16:10:11.277597
2026-02-09,022100,3389588.0,11282727.0,2026-02-10T16:10:14.268852
2026-02-09,024110,710952.0,1384345.0,2026-02-10T16:10:17.271835
2026-02-09,025980,6541137.0,4901609.0,2026-02-10T16:10:20.159292
2026-02-09,028050,785157.0,2040824.0,2026-02-10T16:10:23.122873
2026-02-09,028260,89494.0,1892393.0,2026-02-10T16:10:26.392508
2026-02-09,028300,111738.0,445522.0,2026-02-10T16:10:29.409873
2026-02-09,029780,6358.0,31546.0,2026-02-10T16:10:32.415766
2026-02-09,030200,195625.0,873762.0,2026-02-10T16:10:35.531263
2026-02-09,030530,2719581.0,9001342.0,2026-02-10T16:10:38.375372
2026-02-09,031980,461621.0,2434688.0,2026-02-10T16:10:41.465123
2026-02-09,032190,371517.0,668625.0,2026-02-10T16:10:44.758157
2026-02-09,032500,61471.0,53746.0,2026-02-10T16:10:48.092590
2026-02-09,032640,268565.0,347746.0,2026-02-10T16:10:51.159100
2026-02-09,032820,2141596.0,855926.0,2026-02-10T16:10:53.662533
2026-02-09,032830,92550.0,1356119.0,2026-02-10T16:10:56.277836
2026-02-09,033100,847497.0,3920400.0,2026-02-10T16:10:58.976944
2026-02-09,033500,396550.0,912549.0,2026-02-10T16:11:02.137042
2026-02-09,033780,20128.0,261585.0,2026-02-10T16:11:04.699685
2026-02-09,034020,12899588.0,85634295.0,2026-02-10T16:11:07.583984
2026-02-09,034220,4935462.0,5609439.0,2026-02-10T16:11:10.862314
2026-02-09,034730,357906.0,8791904.0,2026-02-10T16:11:13.707308
2026-02-09,035720,6416453.0,35479678.0,2026-02-10T16:11:19.640147
2026-02-09,036540,4201398.0,2399531.0,2026-02-10T16:11:27.216137
2026-02-09,039030,198272.0,4319998.0,2026-02-10T16:11:41.673220
2026-02-09,039490,67455.0,2089245.0,2026-02-10T16:11:47.383569
2026-02-09,042700,2250702.0,31781583.0,2026-02-10T16:11:56.408508
2026-02-09,047050,1161825.0,5757715.0,2026-02-10T16:12:00.709245
2026-02-09,047810,1053118.0,12783981.0,2026-02-10T16:12:02.985881
2026-02-09,051910,486176.0,15728588.0,2026-02-10T16:12:08.095567
2026-02-09,052690,688785.0,7633417.0,2026-02-10T16:12:13.996887
2026-02-09,058470,794740.0,5845381.0,2026-02-10T16:12:25.041299
2026-02-09,064350,1192930.0,19461208.0,2026-02-10T16:12:36.412016
2026-02-09,064400,3232374.0,19193099.0,2026-02-10T16:12:38.915068
2026-02-09,066570,1342917.0,11889693.0,2026-02-10T16:12:47.214891
2026-02-09,071050,140978.0,2322988.0,2026-02-10T16:12:58.821621
2026-02-09,078600,548363.0,3784488.0,2026-02-10T16:13:05.309461
2026-02-09,078930,89411.0,466304.0,2026-02-10T16:13:07.563726
2026-02-09,079550,234837.0,9819922.0,2026-02-10T16:13:09.482898
2026-02-09,086280,597528.0,12664289.0,2026-02-10T16:13:24.418532
2026-02-09,086520,1769417.0,15504255.0,2026-02-10T16:13:29.120287
2026-02-09,087010,133609.0,3181969.0,2026-02-10T16:13:35.280876
2026-02-09,090430,329006.0,3714373.0,2026-02-10T16:13:39.417357
2026-02-09,096770,865804.0,9837736.0,2026-02-10T16:13:53.658705
2026-02-09,108490,142644.0,2469278.0,2026-02-10T16:14:10.639739
2026-02-09,128940,294606.0,11732280.0,2026-02-10T16:14:28.224154
2026-02-09,138040,334806.0,3226290.0,2026-02-10T16:14:38.743644
2026-02-09,138930,211846.0,278769.0,2026-02-10T16:14:41.982431
2026-02-09,140410,156233.0,1017318.0,2026-02-10T16:14:44.687107
2026-02-09,141080,478832.0,6534477.0,2026-02-10T16:14:50.738140
2026-02-09,161390,148855.0,704540.0,2026-02-10T16:14:59.340157
2026-02-09,161580,1038389.0,4310660.0,2026-02-10T16:15:02.307534
2026-02-09,180640,115376.0,1217010.0,2026-02-10T16:15:15.769463
2026-02-09,196170,1621661.0,62800074.0,2026-02-10T16:15:24.899286
2026-02-09,214150,470034.0,2457435.0,2026-02-10T16:15:33.791848
2026-02-09,214370,536089.0,3033248.0,2026-02-10T16:15:35.880766
2026-02-09,225570,1627887.0,2273011.0,2026-02-10T16:15:49.294405
2026-02-09,240810,286493.0,1717656.0,2026-02-10T16:15:58.209888
2026-02-09,241560,359157.0,1807906.0,2026-02-10T16:16:00.533986
2026-02-09,247540,1566009.0,28742360.0,2026-02-10T16:16:05.079461
2026-02-09,259960,166537.0,4059047.0,2026-02-10T16:16:12.091007
2026-02-09,267250,137945.0,2640379.0,2026-02-10T16:16:16.391000
2026-02-09,267270,938114.0,8605051.0,2026-02-10T16:16:20.647030
2026-02-09,272210,2644805.0,19146752.0,2026-02-10T16:16:22.968794
2026-02-09,277810,266355.0,12081926.0,2026-02-10T16:16:28.506827
2026-02-09,278470,694530.0,14184524.0,2026-02-10T16:16:31.569711
2026-02-09,298040,74224.0,13548491.0,2026-02-10T16:16:45.487802
2026-02-09,298380,1176617.0,16474984.0,2026-02-10T16:16:48.033712
2026-02-09,307950,373051.0,13639607.0,2026-02-10T16:16:50.920361
2026-02-09,316140,486703.0,1157676.0,2026-02-10T16:16:56.442463
2026-02-09,323410,3633236.0,8515959.0,2026-02-10T16:17:08.160284
2026-02-09,326030,618908.0,6719438.0,2026-02-10T16:17:11.324918
2026-02-09,348340,3326.0,12183.0,2026-02-10T16:17:28.123037
2026-02-09,352820,556696.0,16289031.0,2026-02-10T16:17:33.581659
2026-02-09,377300,2296110.0,12179507.0,2026-02-10T16:17:47.665463
2026-02-09,437730,654335.0,3164872.0,2026-02-10T16:18:08.576893
2026-02-09,443060,149287.0,2477963.0,2026-02-10T16:18:12.902730
2026-02-09,454910,897535.0,8179937.0,2026-02-10T16:18:17.341395
2026-02-09,476830,59898.0,646826.0,2026-02-10T16:18:32.619572
2026-02-09,950160,29941.0,162346.0,2026-02-10T16:18:43.756057
2026-02-06,021240,105963.0,770592.0,2026-02-10T16:10:11.277597
2026-02-05,021240,111853.0,791299.0,2026-02-10T16:10:11.277597
2026-02-04,021240,113876.0,802732.0,2026-02-10T16:10:11.277597
2026-02-03,021240,112960.0,796856.0,2026-02-10T16:10:11.277597
2026-02-02,021240,122647.0,851570.0,2026-02-10T16:10:11.277597
2026-01-30,021240,130255.0,903595.0,2026-02-10T16:10:11.277597
2026-01-29,021240,141873.0,979160.0,2026-02-10T16:10:11.277597
2026-01-28,021240,137906.0,949738.0,2026-02-10T16:10:11.277597
2026-01-27,021240,114701.0,804696.0,2026-02-10T16:10:11.277597
2026-01-26,021240,118570.0,832546.0,2026-02-10T16:10:11.277597
2026-01-23,021240,113564.0,806688.0,2026-02-10T16:10:11.277597
2026-01-22,021240,114102.0,811143.0,2026-02-10T16:10:11.277597
2026-01-21,021240,111630.0,794543.0,2026-02-10T16:10:11.277597
2026-01-20,021240,119134.0,842319.0,2026-02-10T16:10:11.277597
2026-01-19,021240,118626.0,854742.0,2026-02-10T16:10:11.277597
2026-01-16,021240,105787.0,764071.0,2026-02-10T16:10:11.277597
2026-01-15,021240,104493.0,753084.0,2026-02-10T16:10:11.277597
2026-01-14,021240,90662.0,650645.0,2026-02-10T16:10:11.277597
2026-01-13,021240,84906.0,619168.0,2026-02-10T16:10:11.277597
2026-01-12,021240,84077.0,618592.0,2026-02-10T16:10:11.277597
2026-01-09,021240,63078.0,470395.0,2026-02-10T16:10:11.277597
2026-01-08,021240,62117.0,461014.0,2026-02-10T16:10:11.277597
2026-01-07,021240,59623.0,442943.0,2026-02-10T16:10:11.277597
2026-01-06,021240,57189.0,418622.0,2026-02-10T16:10:11.277597
2026-01-05,021240,59519.0,441140.0,2026-02-10T16:10:11.277597
2026-01-02,021240,59725.0,442943.0,2026-02-10T16:10:11.277597
2025-12-30,021240,59034.0,438548.0,2026-02-10T16:10:11.277597
2025-12-29,021240,58544.0,435079.0,2026-02-10T16:10:11.277597
2025-12-26,021240,59631.0,443054.0,2026-02-10T16:10:11.277597
2026-02-06,022100,3211793.0,10700567.0,2026-02-10T16:10:14.268852
2026-02-05,022100,3216047.0,10725063.0,2026-02-10T16:10:14.268852
2026-02-04,022100,3206180.0,10708531.0,2026-02-10T16:10:14.268852
2026-02-03,022100,3217065.0,10753382.0,2026-02-10T16:10:14.268852
2026-02-02,022100,3150487.0,10529245.0,2026-02-10T16:10:14.268852
2026-01-30,022100,3190641.0,10605884.0,2026-02-10T16:10:14.268852
2026-01-29,022100,3138033.0,10514405.0,2026-02-10T16:10:14.268852
2026-01-28,022100,3153249.0,10505563.0,2026-02-10T16:10:14.268852
2026-01-27,022100,3159418.0,10536647.0,2026-02-10T16:10:14.268852
2026-01-26,022100,3111798.0,10332020.0,2026-02-10T16:10:14.268852
2026-01-23,022100,3077764.0,9997281.0,2026-02-10T16:10:14.268852
2026-01-22,022100,2858821.0,9275901.0,2026-02-10T16:10:14.268852
2026-01-21,022100,2944944.0,9167301.0,2026-02-10T16:10:14.268852
2026-01-20,022100,2674604.0,8005480.0,2026-02-10T16:10:14.268852
2026-01-19,022100,2523868.0,6911352.0,2026-02-10T16:10:14.268852
2026-01-16,022100,2272527.0,5964715.0,2026-02-10T16:10:14.268852
2026-01-15,022100,2244151.0,5844717.0,2026-02-10T16:10:14.268852
2026-01-14,022100,2230379.0,5796899.0,2026-02-10T16:10:14.268852
2026-01-13,022100,2211463.0,5758677.0,2026-02-10T16:10:14.268852
2026-01-12,022100,2193789.0,5706860.0,2026-02-10T16:10:14.268852
2026-01-09,022100,2198078.0,5737839.0,2026-02-10T16:10:14.268852
2026-01-08,022100,2222862.0,5777843.0,2026-02-10T16:10:14.268852
2026-01-07,022100,2161247.0,5629402.0,2026-02-10T16:10:14.268852
2026-01-06,022100,2126658.0,5524265.0,2026-02-10T16:10:14.268852
2026-01-05,022100,2082090.0,5445182.0,2026-02-10T16:10:14.268852
2026-01-02,022100,2020809.0,5298442.0,2026-02-10T16:10:14.268852
2025-12-30,022100,2021630.0,5300130.0,2026-02-10T16:10:14.268852
2025-12-29,022100,1932599.0,5129681.0,2026-02-10T16:10:14.268852
2025-12-26,022100,2066510.0,5398078.0,2026-02-10T16:10:14.268852
2026-02-06,024110,698047.0,1344628.0,2026-02-10T16:10:17.271835
2026-02-05,024110,688241.0,1331071.0,2026-02-10T16:10:17.271835
2026-02-04,024110,706141.0,1360017.0,2026-02-10T16:10:17.271835
2026-02-03,024110,687324.0,1324548.0,2026-02-10T16:10:17.271835
2026-02-02,024110,669326.0,1285360.0,2026-02-10T16:10:17.271835
2026-01-30,024110,696767.0,1327263.0,2026-02-10T16:10:17.271835
2026-01-29,024110,748009.0,1429980.0,2026-02-10T16:10:17.271835
2026-01-28,024110,845028.0,1623628.0,2026-02-10T16:10:17.271835
2026-01-27,024110,847840.0,1622445.0,2026-02-10T16:10:17.271835
2026-01-26,024110,844075.0,1616687.0,2026-02-10T16:10:17.271835
2026-01-23,024110,847667.0,1623638.0,2026-02-10T16:10:17.271835
2026-01-22,024110,866787.0,1650744.0,2026-02-10T16:10:17.271835
2026-01-21,024110,918032.0,1745289.0,2026-02-10T16:10:17.271835
2026-01-20,024110,888513.0,1693764.0,2026-02-10T16:10:17.271835
2026-01-19,024110,876273.0,1677687.0,2026-02-10T16:10:17.271835
2026-01-16,024110,885823.0,1699334.0,2026-02-10T16:10:17.271835
2026-01-15,024110,898320.0,1722597.0,2026-02-10T16:10:17.271835
2026-01-14,024110,927874.0,1757620.0,2026-02-10T16:10:17.271835
2026-01-13,024110,916021.0,1730342.0,2026-02-10T16:10:17.271835
2026-01-12,024110,878901.0,1659639.0,2026-02-10T16:10:17.271835
2026-01-09,024110,846347.0,1612134.0,2026-02-10T16:10:17.271835
2026-01-08,024110,843980.0,1607617.0,2026-02-10T16:10:17.271835
2026-01-07,024110,759296.0,1433775.0,2026-02-10T16:10:17.271835
2026-01-06,024110,794682.0,1501800.0,2026-02-10T16:10:17.271835
2026-01-05,024110,788865.0,1491147.0,2026-02-10T16:10:17.271835
2026-01-02,024110,765505.0,1454328.0,2026-02-10T16:10:17.271835
2025-12-30,024110,856506.0,1584523.0,2026-02-10T16:10:17.271835
2025-12-29,024110,860897.0,1592631.0,2026-02-10T16:10:17.271835
2025-12-26,024110,851408.0,1574217.0,2026-02-10T16:10:17.271835
2026-02-06,025980,6548121.0,4901268.0,2026-02-10T16:10:20.159292
2026-02-05,025980,6507021.0,4871165.0,2026-02-10T16:10:20.159292
2026-02-04,025980,6647819.0,4980933.0,2026-02-10T16:10:20.159292
2026-02-03,025980,6560715.0,4918651.0,2026-02-10T16:10:20.159292
2026-02-02,025980,6538689.0,4910422.0,2026-02-10T16:10:20.159292
2026-01-30,025980,6535801.0,4915507.0,2026-02-10T16:10:20.159292
2026-01-29,025980,6679986.0,4991248.0,2026-02-10T16:10:20.159292
2026-01-28,025980,6678431.0,4990263.0,2026-02-10T16:10:20.159292
2026-01-27,025980,6826256.0,5092282.0,2026-02-10T16:10:20.159292
2026-01-26,025980,6825524.0,5099017.0,2026-02-10T16:10:20.159292
2026-01-23,025980,6809766.0,5099049.0,2026-02-10T16:10:20.159292
2026-01-22,025980,6749603.0,5062814.0,2026-02-10T16:10:20.159292
2026-01-21,025980,6767877.0,5077927.0,2026-02-10T16:10:20.159292
2026-01-20,025980,6836363.0,5121224.0,2026-02-10T16:10:20.159292
2026-01-19,025980,6781947.0,5093505.0,2026-02-10T16:10:20.159292
2026-01-16,025980,6778547.0,5083722.0,2026-02-10T16:10:20.159292
2026-01-15,025980,6872589.0,5143302.0,2026-02-10T16:10:20.159292
2026-01-14,025980,6885139.0,5139901.0,2026-02-10T16:10:20.159292
2026-01-13,025980,6939897.0,5186784.0,2026-02-10T16:10:20.159292
2026-01-12,025980,6907630.0,5166431.0,2026-02-10T16:10:20.159292
2026-01-09,025980,6900045.0,5162581.0,2026-02-10T16:10:20.159292
2026-01-08,025980,6846411.0,5125584.0,2026-02-10T16:10:20.159292
2026-01-07,025980,6808911.0,5099477.0,2026-02-10T16:10:20.159292
2026-01-06,025980,6426184.0,4851976.0,2026-02-10T16:10:20.159292
2026-01-05,025980,6716994.0,5057177.0,2026-02-10T16:10:20.159292
2026-01-02,025980,6674289.0,5037412.0,2026-02-10T16:10:20.159292
2025-12-30,025980,6804630.0,5128319.0,2026-02-10T16:10:20.159292
2025-12-29,025980,6840554.0,5167962.0,2026-02-10T16:10:20.159292
2025-12-26,025980,6826554.0,5164730.0,2026-02-10T16:10:20.159292
2026-02-06,028050,803010.0,2083500.0,2026-02-10T16:10:23.122873
2026-02-05,028050,811136.0,2100538.0,2026-02-10T16:10:23.122873
2026-02-04,028050,831616.0,2145936.0,2026-02-10T16:10:23.122873
2026-02-03,028050,892422.0,2299473.0,2026-02-10T16:10:23.122873
2026-02-02,028050,858360.0,2168809.0,2026-02-10T16:10:23.122873
2026-01-30,028050,852310.0,2108152.0,2026-02-10T16:10:23.122873
2026-01-29,028050,894437.0,2201387.0,2026-02-10T16:10:23.122873
2026-01-28,028050,989319.0,2394168.0,2026-02-10T16:10:23.122873
2026-01-27,028050,1133674.0,2721160.0,2026-02-10T16:10:23.122873
2026-01-26,028050,1261653.0,3035168.0,2026-02-10T16:10:23.122873
2026-01-23,028050,1248371.0,2998871.0,2026-02-10T16:10:23.122873
2026-01-22,028050,1227130.0,2950430.0,2026-02-10T16:10:23.122873
2026-01-21,028050,1259055.0,3026772.0,2026-02-10T16:10:23.122873
2026-01-20,028050,1212680.0,2934657.0,2026-02-10T16:10:23.122873
2026-01-19,028050,1192306.0,2888347.0,2026-02-10T16:10:23.122873
2026-01-16,028050,1233725.0,2982818.0,2026-02-10T16:10:23.122873
2026-01-15,028050,1212961.0,2920963.0,2026-02-10T16:10:23.122873
2026-01-14,028050,1212559.0,2917157.0,2026-02-10T16:10:23.122873
2026-01-13,028050,1233849.0,2967293.0,2026-02-10T16:10:23.122873
2026-01-12,028050,1242640.0,3005362.0,2026-02-10T16:10:23.122873
2026-01-09,028050,1237448.0,2992772.0,2026-02-10T16:10:23.122873
2026-01-08,028050,1271776.0,3066325.0,2026-02-10T16:10:23.122873
2026-01-07,028050,1260067.0,3042695.0,2026-02-10T16:10:23.122873
2026-01-06,028050,1311437.0,3153995.0,2026-02-10T16:10:23.122873
2026-01-05,028050,1250304.0,3023312.0,2026-02-10T16:10:23.122873
2026-01-02,028050,1243039.0,3010102.0,2026-02-10T16:10:23.122873
2025-12-30,028050,1220090.0,2959631.0,2026-02-10T16:10:23.122873
2025-12-29,028050,1202956.0,2918932.0,2026-02-10T16:10:23.122873
2025-12-26,028050,1185825.0,2886092.0,2026-02-10T16:10:23.122873
2026-02-06,028260,91926.0,1932216.0,2026-02-10T16:10:26.392508
2026-02-05,028260,96241.0,2008845.0,2026-02-10T16:10:26.392508
2026-02-04,028260,100375.0,2070370.0,2026-02-10T16:10:26.392508
2026-02-03,028260,122382.0,2515485.0,2026-02-10T16:10:26.392508
2026-02-02,028260,128194.0,2639399.0,2026-02-10T16:10:26.392508
2026-01-30,028260,128410.0,2659027.0,2026-02-10T16:10:26.392508
2026-01-29,028260,130007.0,2671864.0,2026-02-10T16:10:26.392508
2026-01-28,028260,124333.0,2504165.0,2026-02-10T16:10:26.392508
2026-01-27,028260,125827.0,2491367.0,2026-02-10T16:10:26.392508
2026-01-26,028260,128191.0,2551168.0,2026-02-10T16:10:26.392508
2026-01-23,028260,118932.0,2337702.0,2026-02-10T16:10:26.392508
2026-01-22,028260,118027.0,2306563.0,2026-02-10T16:10:26.392508
2026-01-21,028260,124098.0,2423760.0,2026-02-10T16:10:26.392508
2026-01-20,028260,122408.0,2367552.0,2026-02-10T16:10:26.392508
2026-01-19,028260,119852.0,2249211.0,2026-02-10T16:10:26.392508
2026-01-16,028260,116390.0,2158101.0,2026-02-10T16:10:26.392508
2026-01-15,028260,109958.0,1992256.0,2026-02-10T16:10:26.392508
2026-01-14,028260,118995.0,2162177.0,2026-02-10T16:10:26.392508
2026-01-13,028260,121879.0,2190224.0,2026-02-10T16:10:26.392508
2026-01-12,028260,120691.0,2181003.0,2026-02-10T16:10:26.392508
2026-01-09,028260,131028.0,2377992.0,2026-02-10T16:10:26.392508
2026-01-08,028260,132665.0,2387699.0,2026-02-10T16:10:26.392508
2026-01-07,028260,149247.0,2696173.0,2026-02-10T16:10:26.392508
2026-01-06,028260,164325.0,3036676.0,2026-02-10T16:10:26.392508
2026-01-05,028260,165439.0,3037909.0,2026-02-10T16:10:26.392508
2026-01-02,028260,166794.0,3052230.0,2026-02-10T16:10:26.392508
2025-12-30,028260,158730.0,2875724.0,2026-02-10T16:10:26.392508
2025-12-29,028260,161131.0,2952441.0,2026-02-10T16:10:26.392508
2025-12-26,028260,170009.0,3176020.0,2026-02-10T16:10:26.392508
2026-02-06,028300,110756.0,440840.0,2026-02-10T16:10:29.409873
2026-02-05,028300,111202.0,441912.0,2026-02-10T16:10:29.409873
2026-02-04,028300,113155.0,449851.0,2026-02-10T16:10:29.409873
2026-02-03,028300,107010.0,427713.0,2026-02-10T16:10:29.409873
2026-02-02,028300,114534.0,457700.0,2026-02-10T16:10:29.409873
2026-01-30,028300,121421.0,472691.0,2026-02-10T16:10:29.409873
2026-01-29,028300,130421.0,495850.0,2026-02-10T16:10:29.409873
2026-01-28,028300,128975.0,485913.0,2026-02-10T16:10:29.409873
2026-01-27,028300,135247.0,507958.0,2026-02-10T16:10:29.409873
2026-01-26,028300,130607.0,489789.0,2026-02-10T16:10:29.409873
2026-01-23,028300,127683.0,479064.0,2026-02-10T16:10:29.409873
2026-01-22,028300,128552.0,480322.0,2026-02-10T16:10:29.409873
2026-01-21,028300,129401.0,484413.0,2026-02-10T16:10:29.409873
2026-01-20,028300,130327.0,485659.0,2026-02-10T16:10:29.409873
2026-01-19,028300,131447.0,488985.0,2026-02-10T16:10:29.409873
2026-01-16,028300,129022.0,480416.0,2026-02-10T16:10:29.409873
2026-01-15,028300,127536.0,475874.0,2026-02-10T16:10:29.409873
2026-01-14,028300,126541.0,470614.0,2026-02-10T16:10:29.409873
2026-01-13,028300,126629.0,471959.0,2026-02-10T16:10:29.409873
2026-01-12,028300,126420.0,473093.0,2026-02-10T16:10:29.409873
2026-01-09,028300,125988.0,470828.0,2026-02-10T16:10:29.409873
2026-01-08,028300,124384.0,465555.0,2026-02-10T16:10:29.409873
2026-01-07,028300,128517.0,476316.0,2026-02-10T16:10:29.409873
2026-01-06,028300,127455.0,473098.0,2026-02-10T16:10:29.409873
2026-01-05,028300,126253.0,469373.0,2026-02-10T16:10:29.409873
2026-01-02,028300,121510.0,456331.0,2026-02-10T16:10:29.409873
2025-12-30,028300,115850.0,442693.0,2026-02-10T16:10:29.409873
2025-12-29,028300,116570.0,444412.0,2026-02-10T16:10:29.409873
2025-12-26,028300,117026.0,445660.0,2026-02-10T16:10:29.409873
2026-02-06,029780,10008.0,47785.0,2026-02-10T16:10:32.415766
2026-02-05,029780,7252.0,35604.0,2026-02-10T16:10:32.415766
2026-02-04,029780,7048.0,33846.0,2026-02-10T16:10:32.415766
2026-02-03,029780,7073.0,35348.0,2026-02-10T16:10:32.415766
2026-02-02,029780,6894.0,34564.0,2026-02-10T16:10:32.415766
2026-01-30,029780,10058.0,47221.0,2026-02-10T16:10:32.415766
2026-01-29,029780,16581.0,85258.0,2026-02-10T16:10:32.415766
2026-01-28,029780,7782.0,35959.0,2026-02-10T16:10:32.415766
2026-01-27,029780,7353.0,34142.0,2026-02-10T16:10:32.415766
2026-01-26,029780,8499.0,40222.0,2026-02-10T16:10:32.415766
2026-01-23,029780,8133.0,37991.0,2026-02-10T16:10:32.415766
2026-01-22,029780,7179.0,32460.0,2026-02-10T16:10:32.415766
2026-01-21,029780,9581.0,44377.0,2026-02-10T16:10:32.415766
2026-01-20,029780,10778.0,49978.0,2026-02-10T16:10:32.415766
2026-01-19,029780,10595.0,49288.0,2026-02-10T16:10:32.415766
2026-01-16,029780,9946.0,46228.0,2026-02-10T16:10:32.415766
2026-01-15,029780,9597.0,44892.0,2026-02-10T16:10:32.415766
2026-01-14,029780,9464.0,45266.0,2026-02-10T16:10:32.415766
2026-01-13,029780,8710.0,41938.0,2026-02-10T16:10:32.415766
2026-01-12,029780,8211.0,39454.0,2026-02-10T16:10:32.415766
2026-01-09,029780,6856.0,32395.0,2026-02-10T16:10:32.415766
2026-01-08,029780,4659.0,23167.0,2026-02-10T16:10:32.415766
2026-01-07,029780,4518.0,22406.0,2026-02-10T16:10:32.415766
2026-01-06,029780,4554.0,22552.0,2026-02-10T16:10:32.415766
2026-01-05,029780,4396.0,21727.0,2026-02-10T16:10:32.415766
2026-01-02,029780,4673.0,22877.0,2026-02-10T16:10:32.415766
2025-12-30,029780,4725.0,23409.0,2026-02-10T16:10:32.415766
2025-12-29,029780,4493.0,22416.0,2026-02-10T16:10:32.415766
2025-12-26,029780,4293.0,21348.0,2026-02-10T16:10:32.415766
2026-02-06,030200,190118.0,839631.0,2026-02-10T16:10:35.531263
2026-02-05,030200,187359.0,830579.0,2026-02-10T16:10:35.531263
2026-02-04,030200,185435.0,820291.0,2026-02-10T16:10:35.531263
2026-02-03,030200,185005.0,818215.0,2026-02-10T16:10:35.531263
2026-02-02,030200,186166.0,828475.0,2026-02-10T16:10:35.531263
2026-01-30,030200,193743.0,867865.0,2026-02-10T16:10:35.531263
2026-01-29,030200,195410.0,875845.0,2026-02-10T16:10:35.531263
2026-01-28,030200,196895.0,864268.0,2026-02-10T16:10:35.531263
2026-01-27,030200,194216.0,853549.0,2026-02-10T16:10:35.531263
2026-01-26,030200,186649.0,814683.0,2026-02-10T16:10:35.531263
2026-01-23,030200,188730.0,819998.0,2026-02-10T16:10:35.531263
2026-01-22,030200,184016.0,803673.0,2026-02-10T16:10:35.531263
2026-01-21,030200,186681.0,815116.0,2026-02-10T16:10:35.531263
2026-01-20,030200,175798.0,776152.0,2026-02-10T16:10:35.531263
2026-01-19,030200,189279.0,846530.0,2026-02-10T16:10:35.531263
2026-01-16,030200,190450.0,851945.0,2026-02-10T16:10:35.531263
2026-01-15,030200,193368.0,845290.0,2026-02-10T16:10:35.531263
